Longitude,Latitude,RFBO cloglog values
-158.9239712954277,24.02540184394423,0.1695702
-159.17624614251773,23.745493255911853,0.5045843
-157.3827490407613,22.71548867888849,0.21220745
-158.6784706550762,22.48556062830328,0.65801316
-161.53281855082952,23.10596288469028,0.4749405
-159.66606264474106,23.271306851095172,0.6869284
-159.33886151736965,20.836272503508013,0.36953342
-161.0089582189914,23.7801161844979,0.36750704
-159.52828415057303,21.327484651533535,0.63238055
-157.51371306602968,21.442404398195222,0.34956822
-160.10016240438935,22.379995751071455,0.6510909
-159.975986543021,22.11632952284336,0.337927
-160.56516069139553,20.29028295591367,0.35897028
-160.81703958566914,20.895037251674392,0.19489133
-160.57453897007534,23.21892341804595,0.6503438
-160.47200952990116,21.85705421841872,0.3550203
-161.3399165817998,22.037379040758857,0.3535975
-159.49276075895241,20.57850023935692,0.45434117
-159.15531691588149,21.120412025422382,0.37854367
-158.07520746235107,20.768688104307518,0.091808386
-160.31262891846137,24.214702226465615,0.67175996
-159.29302291333195,22.851098241258608,0.7334556
-157.48469546189418,23.04543770597386,0.10598279
-160.2458983549743,23.35865248920063,0.6786738
-157.93974906109614,21.672845227163712,0.33304483
-158.59764916615313,20.947832592395123,0.52755725
-159.47112053013026,23.569819795493274,0.64583725
-157.9404201299195,21.116032627364756,0.31291357
-158.75414660156486,20.34623558027434,0.33863336
-157.52587761688116,22.319611970548884,0.30675215
-161.15477668346503,23.606823613861593,0.5646698
-159.05636804680725,22.779609948692876,0.63658786
-158.17484679600602,23.43124731600058,0.54126173
-160.75764622927676,23.103696414767242,0.626455
-158.04736503443647,22.638676988597574,0.5993967
-158.87874668123834,23.886691765709134,0.597982
-158.9934142274691,20.830986261636586,0.34112304
-161.01319791256861,23.168325902339248,0.5506598
-159.97302088665512,22.493140905494847,0.5235448
-160.5153020759235,21.61133273036224,0.24170469
-160.2344350899771,23.451445959985488,0.641703
-159.78740450223484,20.922128684458468,0.5575446
-158.07913943742366,22.299994477026132,0.68882847
-157.1955172211445,22.616807994714463,0.14541978
-160.9401429901569,20.628136274097667,0.35289186
-159.85423643184387,24.353602456682665,0.6570387
-160.14809157537235,23.10741761279958,0.7019968
-158.55969676767032,22.11735558174473,0.6101606
-160.2037975537103,23.929857401519367,0.604308
-161.12278801903702,22.29074077873965,0.59292054
-157.8995543797571,22.631363334381362,0.5512691
-157.73885001207333,23.532634538721506,0.22901376
-161.10063176666705,21.202650922647482,0.37891066
-159.628564655872,20.738576615067373,0.49398905
-160.69352548387639,24.058408170166924,0.72856367
-158.29867074007336,22.714748755093677,0.6076103
-158.95950793069463,24.1296880714729,0.45500472
-161.38461007231356,23.350558754204464,0.47899878
-160.64077201220044,23.08166302003202,0.64594805
-159.19054339237732,21.05301254559803,0.38992116
-158.17273860814439,22.342426430163385,0.6684788
-159.6274616677007,21.32156241397502,0.63398194
-158.5173793318007,24.247696178727413,0.34760305
-159.80166799768355,21.659574008664833,0.35476562
-158.23022235196635,23.33774603363291,0.46768028
-158.88548735388343,22.494571204161105,0.5895076
-157.55747538013523,22.891522318598984,0.17243324
-157.17127587285762,22.624205782522722,0.09807123
-160.18994005732654,22.515861073106887,0.70720756
-157.93614165936634,20.699636254833397,0.352203
-159.3460916166704,23.464805307923083,0.6355606
-158.24671587413886,23.864285157408506,0.1741585
-159.2777924650651,21.35497133236589,0.6029216
-158.45979390424188,20.874715030504692,0.34651405
-158.68197795667018,23.876835635149064,0.4226014
-158.79220327838505,21.7031643751625,0.32871547
-159.4117343614524,22.582932912612847,0.460854
-160.50610771639705,23.651709286500857,0.67267644
-159.45402595979786,20.553196400175167,0.57636625
-160.51175371030268,23.233278383624732,0.6487878
-161.03159865737132,21.492986685309866,0.388708
-160.63325219779136,22.689588763207336,0.6467733
-157.50335632099194,22.998675802850755,0.19682159
-159.35725990130956,21.239508678169916,0.41160578
-161.25664323563606,23.18710009598928,0.56528497
-160.30700819730694,21.972345294313236,0.4785557
-161.10622585178663,22.16957410649904,0.10784424
-159.61225960346897,23.47534219635805,0.70138675
-159.81366403705908,21.97835270370451,0.2912501
-158.44586667796887,22.375876779454376,0.679783
-157.61530753519236,21.073825259069924,0.21751289
-161.12864178452708,21.28445682572327,0.4183453
-160.70756867649112,21.726982791253366,0.11879366
-159.51024541293594,23.364760628111423,0.65786624
-159.19783556414066,20.97577218609918,0.4650296
-158.01911817987428,21.803011165020266,0.45606714
-160.60675541358927,22.438532646803473,0.64180756
-161.45169641368827,21.24810049057042,0.34678113
-159.03732894975184,20.175498468237194,0.381148
-161.53555120535756,22.384132379150234,0.36178008
-158.68118116603077,20.78398114478758,0.44127342
-157.1353814824385,22.27316786993569,0.0739373
-159.46234941034197,20.594430657721823,0.5053003
-158.6127754993635,20.904071467147972,0.34210023
-158.59783974403558,21.798392753971413,0.4919658
-158.72443979995313,21.425089795824952,0.33063677
-158.55041553040547,23.93659008362152,0.60722613
-158.00952029510026,21.04761678631687,0.33806717
-160.14279404079147,22.19186652106034,0.52424216
-160.8291477732975,21.18566871336009,0.45140556
-157.95209553706096,23.705543336098767,0.4876139
-157.46645256721965,23.045472039044324,0.11786387
-158.12480916092588,21.004827669881433,0.3695361
-158.83274208315822,20.644914369294867,0.16228075
-159.37480725627532,22.51551571156945,0.6743218
-159.59582261786568,23.931297447758457,0.6594975
-158.33411262992317,22.817511571386582,0.6835843
-159.16674481155266,22.437735196192687,0.59119856
-159.58150704028475,22.65331479939746,0.65877837
-159.95149877814052,20.862049851582004,0.41702512
-159.71451314701935,22.51908136564362,0.6419737
-159.30963416550358,22.973295338744204,0.7028998
-158.71961254007357,22.058047786975013,0.57082206
-157.67944750524066,23.505117966535607,0.19326028
-159.5073790190525,23.783217654737523,0.6390431
-158.2298748063436,22.863133156050054,0.5804027
-160.37578597106975,21.314386696088683,0.4798977
-161.35956470205664,21.021672156219708,0.4987456
-158.43142969768707,21.5874786881772,0.43631163
-160.15802081523816,23.31883178046136,0.70456344
-159.22170011156544,21.8965015309981,0.3897352
-159.12073207291337,22.870078733763037,0.5963538
-157.67861280771115,23.392762300754338,0.117064536
-158.23536184629748,22.68927372296975,0.62912554
-160.4611612087154,23.67129699695284,0.6499628
-159.05081103539783,23.679362823656454,0.45605892
-159.76729916639326,24.345925212267165,0.68716174
-158.23875296570577,22.64087604400116,0.6629519
-157.77754509706432,23.038734424767984,0.21442153
-159.41163403428902,22.460919566747997,0.7065698
-159.43756335810613,23.910323759204168,0.5535515
-160.42095482259654,23.517349861493322,0.6713549
-157.65200437180903,23.706198115662314,0.5544626
-160.47572305191105,23.00566239107192,0.6741515
-159.30605319626667,21.932663662057752,0.29908323
-158.86645859049565,20.45538345699446,0.3233775
-160.21908681105856,23.28316234663842,0.6573733
-158.41927499066054,22.04129663189498,0.59814656
-158.78082578059247,21.119521051404508,0.5557554
-160.58508925889234,23.873002294380523,0.6434159
-158.2694903437667,20.966145177642073,0.3166191
-159.6945527084338,23.56491130763258,0.6735515
-158.10174469883586,20.414039947437026,0.28889257
-159.14159203378065,24.023995698706106,0.65036565
-157.24416653804357,22.97809361915788,0.09621102
-158.0998620812946,23.02483871509594,0.50586903
-158.99168444755617,23.530169794546886,0.6645008
-159.66417235858952,24.4343086452158,0.6591746
-158.87159897616155,24.006020096882366,0.6392396
-158.04531068118075,22.23191704087826,0.5981673
-160.0847735345112,20.37657677231036,0.49826768
-157.84937843233814,21.704247009689986,0.2864521
-157.84029169505234,23.571136093630642,0.20681496
-159.93794412196505,22.33062800919629,0.71277887
-160.7160709520483,20.57704993916379,0.38718516
-161.32873653758108,21.871320385753418,0.3752167
-161.56290413392296,21.97710285934237,0.3240984
-159.05211639346365,21.07594940190277,0.4947437
-159.24711911436407,22.21299036172762,0.6138926
-161.10491637479248,21.30800547969994,0.5615068
-157.5458494113175,21.177890847707843,0.40271288
-159.94133786952474,20.676336140608864,0.51598907
-161.12086981520744,22.78357615136326,0.46919578
-160.30654433529503,22.22224579041529,0.44333866
-159.76499975647246,21.79635293794105,0.61808145
-158.44109714459603,22.53028689383718,0.6863987
-161.18630254497026,23.58469775200713,0.3631569
-160.83155238308618,22.124478908815682,0.5771021
-161.35970308373393,21.77035649559823,0.38056487
-159.80345879432508,22.376752237187723,0.5167835
-157.8637762531641,20.71486627261592,0.15841366
-160.42042688849023,23.555413254404694,0.59554404
-161.65813492701605,21.95823331846363,0.38175505
-159.2047606737408,21.199825928054032,0.45056045
-161.33787357097452,23.095846444465202,0.56363255
-159.11158763707988,22.50557419261107,0.68059707
-161.02780289770823,22.034397270756084,0.6425156
-160.23222364596123,21.51150291542166,0.36017126
-160.73739674548187,23.489065651492094,0.6477195
-157.50529843093398,22.8812802724795,0.22599103
-161.06471110368085,22.518094024203453,0.58471936
-160.27178335585683,20.357692168448512,0.41488427
-157.43696590851607,23.063718680082033,0.16168371
-158.87200650179105,21.413576960057775,0.50548935
-160.84864756628116,20.830721892429157,0.3277823
-157.5450036520665,21.30043471971491,0.35226795
-160.6110081752299,21.81117345150501,0.5763553
-158.2216717452641,22.374905084875024,0.67789215
-159.7644214681037,23.93537568382067,0.6809421
-161.63094875857126,21.551365640000352,0.30582604
-159.9693490404163,23.454273610691683,0.6808702
-157.76595715368308,20.842742562727867,0.18897271
-159.87246879266394,22.848713496821908,0.58794665
-160.0461339829185,22.803711839531168,0.67524946
-160.05262147064133,21.287864955963066,0.36876172
-157.7447524330335,22.198813039347222,0.424442
-160.04893166350396,21.542451500568546,0.59919345
-158.58399606613636,21.865061314456703,0.5017635
-160.43497978366912,22.276721212683114,0.6200948
-159.93698263793857,21.5011303768822,0.61301005
-160.11175209129743,21.509398292151186,0.48236388
-161.18189613936207,22.111999601520594,0.58256936
-157.98503777310222,21.743003069458176,0.357335
-157.8218046193904,20.71102491255255,0.27721733
-159.24427023291585,20.530051401024092,0.4382645
-159.09178055280603,24.077131564333705,0.5286241
-160.9289550480636,20.84935878883,0.35904482
-159.07788853593323,22.11946288660625,0.63977605
-158.72674653962042,20.110528315627665,0.5007348
-159.9342630593025,21.46695908831447,0.34274945
-161.25362562127617,21.68658306373635,0.4290151
-159.95109664637238,24.322012222850944,0.66520447
-158.24621422378328,24.075840436633264,0.20781402
-160.93185738275622,21.510354205047054,0.5527158
-159.8571864165989,20.538875991663566,0.13590297
-157.86410280265306,23.621688124202777,0.29697627
-160.11881941520244,21.534749934992778,0.63663125
-159.0828563549415,23.392310207434605,0.66533387
-159.27873943274895,20.975867801911633,0.35150585
-159.15789068915134,21.478061823246232,0.5326176
-161.2135882879206,21.52522783024996,0.3182363
-160.70152293516577,22.98659435406807,0.54615086
-160.0338147994672,20.67494160498264,0.5856708
-157.90512680890916,21.073660556724604,0.21609057
-157.37939171266984,21.08627059105234,0.25272742
-159.5269351819694,23.544877527355556,0.6487348
-160.40532032904366,21.908915637201023,0.6268517
-157.64005914969798,23.39245434773046,0.6710624
-159.92203063839827,24.197057758672116,0.61692417
-159.47240685926158,21.841032950806603,0.30815884
-157.91467944362626,21.1546077572339,0.22746778
-159.92208277756694,20.118767255700295,0.15639833
-157.56426653789114,23.041229160086154,0.14916085
-158.50211180758694,22.113226228782114,0.62321925
-157.71261458578513,21.527932434569273,0.34710234
-159.3942144510974,21.45351590190847,0.34904867
-157.52282697616425,22.22752729438457,0.32319438
-160.47742877249584,21.256070690845625,0.22130908
-161.57493729509824,22.403630035490274,0.34739852
-158.88310850221518,23.35609962514166,0.6332437
-160.6393400409838,22.106198709672455,0.59316814
-160.42721002870684,20.935285534054707,0.5251793
-157.12694854981726,21.583429808424235,0.080659986
-159.8619913897546,20.151876248854883,0.49856737
-160.8509636923632,21.286101454216315,0.59925544
-159.44324549524453,22.762995796799988,0.6556948
-158.9310881035093,23.73001344463253,0.6230823
-160.65133280803124,23.821024855914082,0.47632313
-157.07619903351844,22.361525189750306,0.11126153
-160.02666634061418,22.59386729861764,0.6667105
-157.63555754014408,22.83511916889561,0.63295215
-157.91367627152675,22.35184763553135,0.58521825
-158.19424768550147,23.360897054155487,0.51344246
-158.0504683824501,22.54895095965988,0.51141244
-160.5555607633736,21.58935051091519,0.52509725
-157.09690905331576,22.41714123515577,0.10011624
-158.77347879118273,23.653319745409192,0.63495344
-159.69043115193958,21.229462247004477,0.55807334
-158.9687391961769,20.766806355648598,0.351557
-159.47128941625758,21.276877708855938,0.5697242
-159.46310728980197,20.7488496958791,0.49104947
-159.7608493238637,20.22644755475529,0.44581696
-160.1049955804055,21.644076792522018,0.6271338
-160.21901768172984,22.150229150101964,0.44860905
-159.1919705803584,21.179769283126205,0.40860727
-159.56271983867987,21.065637191730655,0.52674663
-157.99441898971975,21.13400330126069,0.18825172
-157.3456996270099,23.17749724945307,0.0737136
-158.59506936714723,20.870261247489452,0.33983865
-160.91848891153606,20.762929155048692,0.36377174
-159.98573906934178,22.15999492824167,0.49942562
-157.08338867047124,22.526306271510748,0.07870071
-161.60308311681044,22.942015887089227,0.52076936
-160.98589285102793,23.03477909283881,0.6208367
-158.67330768967554,23.725347515493112,0.7039194
-158.55003692898006,23.19194103981583,0.64570045
-160.3194148881346,20.446817333089644,0.31733346
-159.33887978693616,21.157453594138115,0.3412732
-159.24609178563895,21.824649682204146,0.45638576
-160.47199079174086,21.94784778068334,0.14672823
-157.76213851344576,22.453990812143996,0.50791156
-160.77102737266011,22.126918651347104,0.529136
-157.8240974913652,22.136053072973468,0.52744067
-159.63169791895874,21.186117622953955,0.34533584
-160.90533328255498,22.463454476036837,0.6080847
-159.26532268406515,21.79150613304397,0.42023182
-157.72647598189823,23.52497599219321,0.13901125
-159.28890797418742,21.582764731381218,0.64105886
-159.2119822958553,21.984726440089094,0.6393433
-158.15638188852157,21.544811314488975,0.3841539
-159.12381650382872,23.166903287503548,0.67131484
-157.3329667568712,23.27015266713251,0.07320477
-160.22942729622687,23.424597491452293,0.65914685
-158.9913303975383,22.745880952792255,0.5955355
-158.001896814098,21.740399019495076,0.36511013
-160.22314861457357,23.465743481552774,0.61146384
-157.290075725281,21.38489851477068,0.1964343
-158.30655596482455,22.37203433762486,0.62084544
-157.93314977181277,23.49590074255836,0.47520417
-157.91934055401106,22.996520545705977,0.6287759
-159.46743209522347,22.455850992360613,0.7413256
-159.71264890193393,23.110981984465994,0.6951769
-158.90990862206004,22.663609664155448,0.5794463
-158.4004061754486,23.939938305885914,0.38171032
-158.93481640803202,23.231449610720492,0.66618484
-159.08085090766906,21.605342871273088,0.3688108
-159.24918899048848,20.986779074852198,0.641225
-158.53532162410994,22.14909517998534,0.47348624
-160.09537776417858,23.22649691057862,0.6532645
-158.0007125634854,23.509717034246997,0.34586108
-161.18326208470535,22.9885117203284,0.5267991
-158.17952560894764,23.487854107384006,0.54129446
-159.60521914038964,21.76383403707022,0.38037735
-159.20713697777973,22.54896739740958,0.67257124
-160.34613292801532,21.406727887774537,0.34231758
